session_id,time,value,peak_opacity,opacity_change_rate,significant_changes,duration,ambient_light_level,clearing_time,timestamp
,5703.0,8994.0,,,,,,,
,5832.0,10242.0,,,,,,,
,5960.0,10370.0,,,,,,,
,6089.0,10290.0,,,,,,,
,6218.0,10386.0,,,,,,,
,6347.0,10322.0,,,,,,,
,6475.0,10258.0,,,,,,,
,6604.0,10274.0,,,,,,,
,6732.0,10290.0,,,,,,,
,6861.0,10258.0,,,,,,,
,6990.0,10274.0,,,,,,,
,0.0,10978.0,,,,,,,
,1.0,1376.0,,,,,,,
,129.0,1088.0,,,,,,,
,258.0,1088.0,,,,,,,
,386.0,1072.0,,,,,,,
,515.0,1088.0,,,,,,,
,643.0,1072.0,,,,,,,
,772.0,1088.0,,,,,,,
,900.0,1072.0,,,,,,,
,1029.0,1088.0,,,,,,,
,1157.0,1072.0,,,,,,,
,1286.0,1088.0,,,,,,,
,1414.0,1072.0,,,,,,,
,1543.0,1088.0,,,,,,,
,1671.0,1072.0,,,,,,,
,1800.0,1088.0,,,,,,,
,1928.0,1072.0,,,,,,,
,2057.0,1088.0,,,,,,,
,2185.0,1088.0,,,,,,,
,2314.0,1088.0,,,,,,,
,2442.0,1072.0,,,,,,,
,2571.0,1072.0,,,,,,,
,2699.0,1088.0,,,,,,,
,2828.0,1088.0,,,,,,,
,2956.0,1072.0,,,,,,,
,3085.0,1088.0,,,,,,,
,3213.0,1072.0,,,,,,,
,3342.0,1088.0,,,,,,,
,3470.0,1072.0,,,,,,,
,3598.0,1088.0,,,,,,,
,3727.0,1072.0,,,,,,,
,3855.0,1088.0,,,,,,,
,3984.0,1072.0,,,,,,,
,4112.0,1072.0,,,,,,,
,4241.0,1088.0,,,,,,,
,4369.0,1088.0,,,,,,,
,4498.0,1088.0,,,,,,,
,4626.0,1072.0,,,,,,,
,4754.0,1072.0,,,,,,,
,4883.0,1072.0,,,,,,,
,5011.0,1072.0,,,,,,,
,5139.0,1088.0,,,,,,,
,5268.0,1088.0,,,,,,,
,5396.0,1072.0,,,,,,,
,5524.0,1040.0,,,,,,,
,5653.0,1072.0,,,,,,,
,5781.0,1072.0,,,,,,,
,5909.0,1072.0,,,,,,,
,6038.0,1072.0,,,,,,,
,6166.0,1088.0,,,,,,,
,6294.0,1072.0,,,,,,,
,6423.0,1088.0,,,,,,,
,6551.0,1088.0,,,,,,,
,6680.0,1088.0,,,,,,,
,6808.0,1088.0,,,,,,,
,6936.0,1088.0,,,,,,,
,7065.0,1072.0,,,,,,,
,7193.0,1072.0,,,,,,,
,7322.0,1088.0,,,,,,,
,7450.0,1088.0,,,,,,,
,7578.0,1088.0,,,,,,,
,7707.0,1088.0,,,,,,,
,7835.0,1088.0,,,,,,,
,7964.0,1088.0,,,,,,,
,8092.0,1088.0,,,,,,,
,8220.0,1088.0,,,,,,,
,8349.0,1088.0,,,,,,,
ID3337009,,,0.0,0.0,0.0,1.877,1088.0,,
,1.0,2304.0,,,,,,,
,130.0,2352.0,,,,,,,
,258.0,2352.0,,,,,,,
,387.0,2352.0,,,,,,,
,515.0,2512.0,,,,,,,
,644.0,2592.0,,,,,,,
,772.0,2704.0,,,,,,,
,900.0,2736.0,,,,,,,
,1029.0,2720.0,,,,,,,
,1158.0,2720.0,,,,,,,
,1286.0,2656.0,,,,,,,
,1415.0,2512.0,,,,,,,
,1543.0,2528.0,,,,,,,
,1672.0,2560.0,,,,,,,
,1801.0,2560.0,,,,,,,
,1929.0,2528.0,,,,,,,
,2058.0,2512.0,,,,,,,
,2187.0,2528.0,,,,,,,
,2315.0,2512.0,,,,,,,
,2443.0,2560.0,,,,,,,
,2572.0,2560.0,,,,,,,
,2700.0,2544.0,,,,,,,
,2829.0,2544.0,,,,,,,
,2957.0,2592.0,,,,,,,
,3085.0,2624.0,,,,,,,
,3214.0,2704.0,,,,,,,
,3342.0,2848.0,,,,,,,
,3470.0,2976.0,,,,,,,
,3599.0,3088.0,,,,,,,
,3727.0,3088.0,,,,,,,
,3856.0,3248.0,,,,,,,
,3984.0,3296.0,,,,,,,
,4113.0,3392.0,,,,,,,
,4241.0,3408.0,,,,,,,
,4370.0,3568.0,,,,,,,
,4498.0,3632.0,,,,,,,
,4626.0,3728.0,,,,,,,
,4755.0,3680.0,,,,,,,
,4883.0,3744.0,,,,,,,
,5012.0,3904.0,,,,,,,
,5140.0,3920.0,,,,,,,
,5268.0,4016.0,,,,,,,
,5397.0,4032.0,,,,,,,
,5525.0,4000.0,,,,,,,
,5654.0,3856.0,,,,,,,
,5782.0,3888.0,,,,,,,
,5910.0,3904.0,,,,,,,
,6039.0,3984.0,,,,,,,
,6167.0,3984.0,,,,,,,
,6296.0,4225.0,,,,,,,
,6424.0,4193.0,,,,,,,
,6553.0,4577.0,,,,,,,
,6681.0,4641.0,,,,,,,
,6809.0,4385.0,,,,,,,
,6938.0,3536.0,,,,,,,
,7066.0,3280.0,,,,,,,
,7195.0,2896.0,,,,,,,
,7323.0,2848.0,,,,,,,
,7451.0,2784.0,,,,,,,
,7580.0,2736.0,,,,,,,
,7708.0,2768.0,,,,,,,
,7837.0,2752.0,,,,,,,
,7965.0,2784.0,,,,,,,
,8093.0,2720.0,,,,,,,
,8222.0,2704.0,,,,,,,
,8351.0,2688.0,,,,,,,
,8479.0,2576.0,,,,,,,
,8608.0,2480.0,,,,,,,
,8736.0,2560.0,,,,,,,
,8864.0,2528.0,,,,,,,
,8993.0,2512.0,,,,,,,
,9121.0,2512.0,,,,,,,
ID365408,85.0,1088.0,,,,,,,
ID365408,215.0,1088.0,,,,,,,
ID365408,344.0,1088.0,,,,,,,
ID365408,472.0,1088.0,,,,,,,
ID365408,601.0,1088.0,,,,,,,
ID365408,730.0,1088.0,,,,,,,
ID365408,859.0,1088.0,,,,,,,
ID365408,987.0,1088.0,,,,,,,
ID365408,1116.0,1072.0,,,,,,,
ID365408,1245.0,1088.0,,,,,,,
ID365408,1373.0,1088.0,,,,,,,
ID365408,1502.0,1088.0,,,,,,,
ID365408,1631.0,1088.0,,,,,,,
ID365408,1760.0,1088.0,,,,,,,
ID365408,1888.0,1088.0,,,,,,,
ID365408,2017.0,1088.0,,,,,,,
ID365408,2146.0,1072.0,,,,,,,
ID365408,2275.0,1072.0,,,,,,,
ID365408,2403.0,1088.0,,,,,,,
ID365408,2532.0,1088.0,,,,,,,
ID365408,2661.0,1088.0,,,,,,,
ID365408,2790.0,1088.0,,,,,,,
ID365408,2918.0,1072.0,,,,,,,
ID365408,3047.0,1088.0,,,,,,,
ID365408,3175.0,1088.0,,,,,,,
ID365408,3304.0,1088.0,,,,,,,
ID365408,3433.0,1088.0,,,,,,,
ID365408,3561.0,1088.0,,,,,,,
ID365408,3690.0,1088.0,,,,,,,
ID365408,3818.0,1088.0,,,,,,,
ID365408,3947.0,1072.0,,,,,,,
ID365408,4075.0,1088.0,,,,,,,
ID365408,4204.0,1088.0,,,,,,,
ID365408,4333.0,1088.0,,,,,,,
ID365408,4461.0,1072.0,,,,,,,
ID365408,4590.0,1072.0,,,,,,,
ID365408,4718.0,1088.0,,,,,,,
ID365408,4847.0,1088.0,,,,,,,
ID365408,4976.0,1088.0,,,,,,,
ID365408,5104.0,1088.0,,,,,,,
ID365408,5233.0,1072.0,,,,,,,
ID365408,5362.0,1088.0,,,,,,,
ID365408,5490.0,1072.0,,,,,,,
ID365408,5619.0,1088.0,,,,,,,
ID365408,5747.0,1088.0,,,,,,,
ID365408,5876.0,1088.0,,,,,,,
ID365408,6005.0,1088.0,,,,,,,
ID365408,6133.0,1072.0,,,,,,,
ID365408,6262.0,1088.0,,,,,,,
ID365408,6390.0,1088.0,,,,,,,
ID365408,6519.0,1088.0,,,,,,,
ID365408,6648.0,1088.0,,,,,,,
ID365408,6776.0,1088.0,,,,,,,
ID365408,6905.0,1088.0,,,,,,,
ID365408,7034.0,1088.0,,,,,,,
ID365408,7162.0,1088.0,,,,,,,
ID365408,7291.0,1088.0,,,,,,,
ID365408,7420.0,1088.0,,,,,,,
ID365408,7548.0,1088.0,,,,,,,
ID365408,7677.0,1072.0,,,,,,,
ID365408,7806.0,1072.0,,,,,,,
ID365408,7934.0,1088.0,,,,,,,
ID365408,8063.0,1088.0,,,,,,,
ID365408,8191.0,1088.0,,,,,,,
ID365408,8320.0,1072.0,,,,,,,
ID365408,8449.0,1088.0,,,,,,,
ID365408,,,1088.0,4.848485,0.0,8.477,1086.4,0.13,
